Customer ID,Full Name,Phone Number,Email ID,Age,Gender,City,Occupation,Employment Type,Annual Income,Existing Products Count,Has Credit Card,Has Personal Loan,Has Car Loan,Has Home Loan,Credit Score,Existing Outstanding Debt,Monthly EMI Outstanding,Requested Loan Type,Requested Amount,Missed Payments (12M),Credit Utilization (%),Years with Bank,Marital Status,Number of Dependents,Residence Type,Employment Tenure (Years),Co-Applicant Income,Existing Loans (Other Banks),Previous Default History,Requested Tenure (Months),Collateral Value,Application Date,KYC Status
CUST00237,Ishaan Bhatia,9841027438,,59,Male,Delhi,Business Owner,Self-Employed,2217365,0,N,N,N,N,404,,13044.6,Credit Card,107580,1,87.7,13.7,Married,1,Owned,15.3,0,0,N,24,0,04-11-2025,Verified
CUST00238,Aryan Kapoor,9546407987,aryan.kapoor788@gmail.com,36,Male,Lucknow,Salaried - It/Tech,Salaried,2418218,2,Y,Y,N,N,551,219977.38,3666.29,Home Loan,3414129,0,45.7,13.8,Single,4,Rented,10.3,0,0,N,360,4731678,08-10-2025,Verified
CUST00239,Priya Chauhan,9276442282,priya.chauhan445@gmail.com,46,Male,Chennai,Salaried - Private,Salaried,2480108,0,N,N,N,N,611,,5592.26,Car Loan,,3,90.5,9.2,Married,1,Rented,22.2,0,1,N,48,388603,24-07-2026,Verified
CUST00240,Aryan Sethi,,aryan.sethi87@gmail.com,55,Female,Nagpur,Self Employed - Business,Self-Employed,2483008,2,N,Y,Y,N,833,507589.72,9761.34,Personal Loan,74559,0,80.7,9,Married,2,Rented,29.6,194959,0,N,36,0,28-10-2025,Verified
CUST00241,Suresh Kumar,9581827565,suresh.kumar306@rediffmail.com,21,Female,Lucknow,Self Employed - Professional,Self-Employed,1458933,2,Y,Y,N,N,443,,12199.09,Personal Loan,160338,0,60.3,12.4,Married,0,Rented,0.3,0,0,N,24,0,26-04-2026,Verified
CUST00242,Arjun Shah,9826732562,arjun.shah539@hotmail.com,58,Female,Jaipur,Business Owner,Self-Employed,2075961,0,N,N,N,N,726,171020,8143.82,Personal Loan,558312,2,17.3,10.6,Single,0,Owned,14.4,0,3,N,12,0,30-06-2026,Verified
CUST00243,Ayaan Kumar,9496839906,ayaan.kumar586@outlook.com,23,Male,Hyderabad,Salaried - Healthcare,Salaried,1578946,0,N,N,N,N,607,,3256.75,Credit Card,,0,31.9,2.9,Single,0,Rented,0.4,510882,0,N,24,0,07-03-2026,Verified
CUST00244,Ashok Saxena,9750375849,ashok.saxena136@yahoo.com,53,Female,Bhopal,Business Owner,Self-Employed,924878,0,N,N,N,N,719,35814.52,967.96,Car Loan,1434547,0,68.7,6.8,Married,0,Owned,1,0,1,N,84,1541788,08-06-2026,Verified
CUST00245,Swati Bhatt,9719393966,swati.bhatt776@gmail.com,57,Male,Chandigarh,Freelancer,Self-Employed,378282,3,Y,N,Y,Y,510,55672.52,976.71,Home Loan,2210078,3,62.7,6.1,Married,3,Owned,13.3,0,2,N,240,2591883,15-10-2025,Verified
CUST00246,Nikhil Singh,,nikhil.singh262@gmail.com,30,Female,Indore,Self Employed - Business,Self-Employed,547102,2,N,N,Y,Y,699,32413.89,1543.52,Home Loan,4219735,0,94.4,13.5,Married,0,Rented,2.4,0,0,Y,240,4916658,20-04-2026,Verified
CUST00247,Arjun Joshi,9131038055,arjun.joshi418@yahoo.com,22,Female,Coimbatore,Salaried - Government,Salaried,1333124,1,N,N,Y,N,756,67116.15,1290.7,Personal Loan,870910,6,40.5,14.8,Single,2,Owned,0.9,0,0,N,60,0,21-01-2026,Verified
CUST00248,Rohan Sharma,9164612445,rohan.sharma956@hotmail.com,38,Female,Nagpur,Salaried - Healthcare,Salaried,1192355,1,N,N,Y,N,876,50032.57,2943.09,Home Loan,7358849,0,18.3,8.4,Married,1,Rented,16.3,661576,0,N,300,8964942,31-07-2026,Pending
CUST00249,Diya Reddy,,diya.reddy983@rediffmail.com,42,Male,Chennai,Salaried - Private,Salaried,2298707,3,Y,Y,Y,N,800,,22861.1,Credit Card,,4,66.9,8.2,Single,3,Owned,2.9,0,0,N,36,0,24-11-2025,Verified
CUST00250,Preeti Tiwari,9109053121,preeti.tiwari128@hotmail.com,44,Male,Bhopal,Salaried - Private,Salaried,1229125,0,N,N,N,N,496,11058.01,216.82,Car Loan,763780,0,51.9,5.6,Married,3,Rented,5,765843,0,N,72,878397,21-11-2025,Verified
CUST00251,Mahesh Yadav,9707423317,mahesh.yadav689@rediffmail.com,57,Female,Bengaluru,Self Employed - Business,Self-Employed,1458933,1,Y,N,N,N,580,65939.68,1198.9,Credit Card,383324,2,63.4,10.3,Single,0,Owned,20.3,0,2,N,36,0,13-01-2026,Verified
CUST00252,Divya Kapoor,9632119301,divya.kapoor371@rediffmail.com,23,Male,Delhi,Salaried - It/Tech,Salaried,1458933,1,Y,N,N,N,885,999188.96,16935.41,Personal Loan,,0,12.1,3.9,Married,1,Rented,0.5,0,2,N,36,0,01-01-2026,Verified
CUST00253,Pooja Rao,,pooja.rao853@gmail.com,42,Female,Bengaluru,Business Owner,Self-Employed,701272,2,N,N,Y,Y,334,158794,2835.61,Credit Card,,0,92.3,6.7,Married,2,Owned,14.3,0,0,N,12,0,08-07-2026,Verified
CUST00254,Karan Bhatia,9743789670,karan.bhatia807@rediffmail.com,21,Female,Nagpur,Business Owner,Self-Employed,2095605,0,N,N,N,N,326,95157,2883.53,Personal Loan,,0,61.5,1.2,Single,0,Rented,0.3,0,0,N,60,0,10-04-2026,Verified
CUST00255,Krishna Rathi,9147320653,krishna.rathi62@yahoo.com,40,Female,Kochi,Salaried - Healthcare,Salaried,1605218,1,N,N,Y,N,651,280332.65,23361.05,Personal Loan,110101,0,82.8,8.5,Married,1,Company Provided,12.3,201303,0,N,48,0,,Verified
CUST00256,Rekha Agarwal,9707841924,rekha.agarwal987@outlook.com,60,Female,Indore,Salaried - Healthcare,Salaried,980651,1,Y,N,N,N,303,375844.53,6711.51,Personal Loan,539199,1,27.7,11.1,Divorced,1,Rented,6.4,892409,0,N,12,0,06-06-2026,Verified
CUST00257,Nikhil Kapoor,9308739111,nikhil.kapoor647@rediffmail.com,44,Male,Mumbai,Self Employed - Professional,Self-Employed,1129738,3,Y,Y,N,Y,867,166725.1,6946.88,Credit Card,112315,3,91.5,0.5,Single,1,Rented,2.8,0,0,N,24,0,30-07-2026,Verified
CUST00258,Divya Rathi,,divya.rathi903@hotmail.com,25,Female,Chennai,Self Employed - Business,Self-Employed,1095412,1,Y,N,N,N,550,605334,10088.89,Personal Loan,945940,1,80,5,Married,2,Rented,3.5,0,2,N,12,0,23-04-2026,Verified
CUST00259,Swati Gupta,9279780397,swati.gupta521@hotmail.com,62,Male,Chandigarh,Freelancer,Self-Employed,2247278,1,Y,N,N,N,806,638799.77,13036.73,Home Loan,6852817,5,60.5,0.7,Married,0,Rented,12.1,816532,1,Y,240,8316800,08-10-2025,Verified
CUST00260,Sai Iyer,9577283948,,35,Male,Bhopal,Freelancer,Self-Employed,1458933,1,Y,N,N,N,624,,21558.3,Personal Loan,513143,0,66.3,5.5,Married,3,Rented,9.1,0,2,N,12,0,26-02-2026,Verified
CUST00261,Aryan Mehta,9311147379,aryan.mehta692@outlook.com,37,Female,Jaipur,Self Employed - Professional,Self-Employed,878248,0,N,N,N,N,308,67631.78,2254.39,Car Loan,1146853,5,83.1,11.4,Married,2,Company Provided,15.2,0,0,N,36,1313018,17-05-2026,Verified
CUST00262,Kritika Chauhan,9603303948,,42,Male,Lucknow,Self Employed - Professional,Self-Employed,2098488,1,N,N,Y,N,871,37903.82,1895.19,Personal Loan,370415,5,5.9,12.2,Single,1,Owned,14.5,0,1,N,36,0,22-06-2026,Verified
CUST00263,Kiran Verma,9249394788,kiran.verma158@outlook.com,57,Female,Nagpur,Self Employed - Professional,Self-Employed,1938446,1,Y,N,N,N,762,,23974.32,Credit Card,109875,0,57.5,0.7,Single,1,Owned,2.4,0,0,N,12,0,15-04-2026,Verified
CUST00264,Divya Sharma,9284496457,divya.sharma335@hotmail.com,46,Male,Hyderabad,Self Employed - Business,Self-Employed,2054952,2,Y,Y,N,N,433,1073239,34620.6,Home Loan,,2,20.1,8.7,Married,0,Rented,11.6,893314,0,N,360,10075858,22-05-2026,Verified
CUST00265,Nisha Sethi,9627162809,nisha.sethi472@hotmail.com,57,Male,Bengaluru,Salaried - It/Tech,Salaried,2213888,1,Y,N,N,N,479,551328.19,23970.79,Home Loan,5340540,0,67.6,10.5,Married,2,Owned,26.6,811917,0,N,120,7073604,15-12-2025,Verified
CUST00266,Riya Chauhan,9693590140,riya.chauhan125@outlook.com,25,Male,Kochi,Salaried - Healthcare,Salaried,1458933,2,Y,Y,N,N,374,774332.03,14078.76,Home Loan,4697364,0,42.9,3.1,Married,1,Rented,0.8,0,0,N,120,6046011,28-12-2025,Verified
CUST00267,Tanya Singh,9605504475,tanya.singh841@outlook.com,31,Male,Mumbai,Salaried - Government,Salaried,1043384,2,Y,N,N,Y,311,424062,20193.45,Home Loan,4503851,0,72.9,13.4,Married,1,Owned,6.5,0,1,N,120,5619250,30-01-2026,Verified
CUST00268,Simran Sharma,9152253317,simran.sharma791@hotmail.com,33,Female,Kanpur,Self Employed - Professional,Self-Employed,1138800,1,Y,N,N,N,496,464603,29037.67,Personal Loan,975143,0,84.4,10,Single,0,Rented,9.8,620090,1,Y,48,0,02-04-2026,Verified
CUST00269,Dhruv Kumar,,dhruv.kumar332@yahoo.com,21,Female,Lucknow,Salaried - Private,Salaried,1932367,2,Y,Y,N,N,677,50943.7,2037.75,Home Loan,4029452,2,52.5,14.9,Single,2,Company Provided,0.3,0,0,N,240,5622512,17-08-2026,Verified
CUST00270,Rita Chauhan,9844876980,,32,Female,Chandigarh,Salaried - Government,Salaried,1705533,1,Y,N,N,N,538,515160,9037.89,Credit Card,141952,0,77.1,2,Married,1,Owned,1.1,524045,0,N,12,0,,Pending
CUST00271,Simran Kapoor,9893769688,simran.kapoor899@outlook.com,29,Female,Lucknow,Salaried - Private,Salaried,2484699,0,N,N,N,N,534,210438,6376.9,Car Loan,,0,10.1,13.8,Divorced,3,Rented,2,0,0,N,84,849410,04-05-2026,Verified
CUST00272,Aryan Verma,9781146329,aryan.verma145@yahoo.com,29,Male,Kolkata,Freelancer,Self-Employed,1157203,2,Y,Y,N,N,502,170056.74,7393.77,Personal Loan,367824,0,47.6,9.6,Married,2,Owned,7.8,0,0,N,60,0,04-07-2026,Verified
CUST00273,Anil Singh,9980042882,anil.singh977@hotmail.com,22,Female,Indore,Salaried - Government,Salaried,1559262,1,N,Y,N,N,774,286138,9537.92,Home Loan,6215589,1,11.8,2.2,Married,0,Owned,0.3,0,1,N,300,8609034,05-03-2026,Verified
CUST00274,Manish Mishra,9731691986,manish.mishra73@hotmail.com,23,Male,Nagpur,Self Employed - Business,Self-Employed,1114652,0,N,N,N,N,656,,1321.01,Car Loan,,2,93,11.1,Married,0,Rented,1.4,0,1,N,48,493045,09-08-2026,Verified
CUST00275,Rahul Bansal,9720989768,rahul.bansal975@yahoo.com,21,Female,Bengaluru,Salaried - Education,Salaried,1967935,1,N,N,Y,N,733,195798.05,5020.46,Car Loan,933800,1,55.7,13.3,Married,2,Rented,0.3,0,2,N,72,1125545,18-02-2026,Verified
CUST00276,Vikram Yadav,9324976345,vikram.yadav953@hotmail.com,65,Female,Mumbai,Self Employed - Business,Self-Employed,2362436,2,Y,Y,N,N,595,1039059,47229.96,Personal Loan,,0,17.8,7.4,Married,0,Rented,6.6,712437,2,N,48,0,08-04-2026,Verified
CUST00277,Swati Kumar,9783365422,swati.kumar171@gmail.com,39,Male,Nagpur,Salaried - Government,Salaried,1460824,3,Y,Y,Y,N,403,8332,287.33,Credit Card,,1,98.8,1.6,Married,0,Rented,17.8,0,3,N,24,0,01-07-2026,Verified
CUST00278,Kavya Pandey,9468376600,kavya.pandey323@yahoo.com,44,Female,Nagpur,Salaried - Private,Salaried,1793294,1,N,N,Y,N,711,,39015.99,Credit Card,335573,0,55.4,14.3,Single,0,Rented,15.9,0,0,N,12,0,18-07-2026,Pending
CUST00279,Geeta Mehta,,geeta.mehta649@outlook.com,23,Female,Bhopal,Self Employed - Professional,Self-Employed,2332291,2,Y,N,Y,N,787,,24660.77,Credit Card,404973,0,62.7,10.7,Single,3,Rented,1.5,523444,0,N,36,0,20-11-2025,Verified
CUST00280,Ayaan Joshi,9811506547,ayaan.joshi554@yahoo.com,36,Male,Kolkata,Salaried - Government,Salaried,742371,2,Y,N,Y,N,692,341331,13128.13,Car Loan,,6,68.7,10,Single,2,Rented,12,317855,1,Y,24,1531114,07-03-2026,Verified
CUST00281,Vinod Yadav,9878492981,vinod.yadav391@rediffmail.com,48,Male,Ahmedabad,Salaried - It/Tech,Salaried,785238,2,Y,Y,N,N,492,350821.29,18464.28,Car Loan,567213,4,95.6,8.7,Married,0,Rented,22.9,0,0,N,84,701521,29-10-2025,Verified
CUST00282,Simran Agarwal,9338522684,simran.agarwal110@hotmail.com,21,Female,Lucknow,Self Employed - Business,Self-Employed,1458933,0,N,N,N,N,449,,2061.04,Credit Card,333985,0,52.7,10.4,Married,3,Rented,0.3,0,0,N,36,0,25-09-2025,Pending
CUST00283,Diya Singh,9988934422,diya.singh734@yahoo.com,35,Male,Kolkata,Business Owner,Self-Employed,1943361,2,Y,N,N,Y,322,638910.53,19360.93,Home Loan,7186626,1,38.1,6,Married,2,Owned,12.9,0,0,N,240,9616184,,Verified
CUST00284,Vihaan Bhatia,9861913813,,62,Male,Chennai,Business Owner,Self-Employed,1458933,3,Y,Y,Y,N,309,,10520.43,Credit Card,375633,3,86.6,5.8,Divorced,2,Owned,2,0,0,Y,12,0,16-05-2026,Verified
CUST00285,Radhika Malhotra,,radhika.malhotra643@hotmail.com,36,Male,Hyderabad,Self Employed - Professional,Self-Employed,1458933,1,Y,N,N,N,684,914097.56,16927.73,Credit Card,,1,82.7,5.9,Single,1,Owned,2,631057,2,N,36,0,13-01-2026,Verified
CUST00286,Reyansh Rathi,9736598991,reyansh.rathi186@hotmail.com,51,Female,Surat,Self Employed - Business,Self-Employed,717086,1,Y,N,N,N,715,349738,26902.9,Home Loan,,3,79.4,8,Married,3,Rented,24.6,0,1,N,120,7367685,28-06-2026,Verified
CUST00287,Aarav Bhatt,9580212641,aarav.bhatt820@outlook.com,28,Male,Chennai,Self Employed - Professional,Self-Employed,976164,3,Y,Y,N,Y,427,296450,8470.01,Personal Loan,493601,8,67.5,3.9,Married,3,Company Provided,2.3,0,0,N,36,0,20-05-2026,Verified
CUST00288,Isha Bansal,,isha.bansal523@yahoo.com,65,Male,Delhi,Self Employed - Professional,Self-Employed,1458933,2,Y,Y,N,N,865,58858.75,1731.14,Car Loan,,2,45.1,8.3,Married,2,Owned,13.8,0,1,Y,36,658976,01-10-2025,Verified
CUST00289,Vikram Mishra,9848186455,vikram.mishra662@yahoo.com,43,Male,Indore,Self Employed - Business,Self-Employed,1626911,1,N,N,Y,N,379,,5732.21,Credit Card,378602,1,11.3,9.7,Married,1,Owned,20,157397,0,Y,36,0,18-10-2025,Verified
CUST00291,Vihaan Khanna,9878913009,vihaan.khanna655@outlook.com,36,Female,Bhopal,Self Employed - Business,Self-Employed,2141131,0,N,N,N,N,738,111466,1955.55,Personal Loan,370012,1,13.3,4.7,Single,3,Rented,1.4,220225,1,N,36,0,05-06-2026,Pending
CUST00292,Preeti Bhatia,,preeti.bhatia986@hotmail.com,64,Female,Chandigarh,Business Owner,Self-Employed,2460114,1,N,N,N,Y,314,909681,15418.33,Credit Card,,0,55.8,5.3,Divorced,2,Company Provided,30,0,1,N,36,0,20-11-2025,Verified
CUST00293,Manju Chauhan,9662121467,manju.chauhan926@yahoo.com,32,Male,Kanpur,Self Employed - Business,Self-Employed,2454548,3,Y,Y,N,Y,415,497721.36,9049.48,Personal Loan,922128,1,77.8,1.9,Married,1,Owned,8.2,0,0,N,60,0,13-09-2025,Pending
CUST00294,Lata Bansal,9624272120,lata.bansal59@outlook.com,21,Female,Lucknow,Salaried - It/Tech,Salaried,1458933,1,Y,N,N,N,309,108492.21,2523.07,Personal Loan,,1,90.4,6.3,Single,0,Rented,0.3,503024,0,N,24,0,27-05-2026,Verified
CUST00295,Reyansh Kapoor,9804674903,reyansh.kapoor860@hotmail.com,31,Male,Kanpur,Salaried - Education,Salaried,324369,2,Y,N,Y,N,341,26017,684.66,Car Loan,366283,0,23.9,7.3,Single,1,Owned,5.6,0,1,N,60,421362,13-03-2026,Verified
CUST00296,Reyansh Rathi,9122712010,reyansh.rathi130@yahoo.com,43,Male,Ahmedabad,Salaried - Private,Salaried,1458933,2,Y,N,Y,N,588,505865,8431.08,Home Loan,3578254,1,74.3,3,Married,0,Owned,15.5,0,0,N,120,4742211,10-05-2026,Verified
CUST00297,Aryan Bhatia,,aryan.bhatia645@yahoo.com,35,Male,Chennai,Salaried - Education,Salaried,460920,4,Y,Y,Y,Y,504,25148.38,1676.56,Home Loan,,1,71.5,14.7,Married,1,Owned,6.2,232541,0,Y,300,5957719,19-09-2025,Verified
CUST00298,Aarav Verma,9809132123,aarav.verma763@outlook.com,34,Male,Chandigarh,Salaried - It/Tech,Salaried,722625,2,Y,Y,N,N,414,42008,3500.66,Personal Loan,397300,0,82,11.2,Married,2,Owned,3.8,0,0,N,60,0,26-10-2025,Verified
CUST00299,Seema Sethi,9802608498,seema.sethi838@yahoo.com,33,Female,Hyderabad,Salaried - Government,Salaried,1738218,1,Y,N,N,N,457,45691.95,1903.83,Home Loan,6117892,2,89.7,11.4,Single,2,Owned,4.6,0,0,N,300,7676431,10-05-2026,Verified
CUST00300,Rohan Bansal,9394364860,rohan.bansal714@yahoo.com,39,Female,Delhi,Self Employed - Professional,Self-Employed,1458933,2,Y,N,N,Y,748,886103.08,24613.97,Home Loan,4862564,1,24.7,0.3,Married,2,Owned,16.7,0,0,N,240,5960786,,Verified
CUST00301,Vikram Bhatt,9227886302,vikram.bhatt176@yahoo.com,43,Male,Surat,Salaried - Private,Salaried,1458933,2,N,Y,Y,N,352,355129,13152.92,Personal Loan,610563,0,66.6,9.6,Divorced,1,Company Provided,1.8,250209,2,N,12,0,12-07-2026,Verified
CUST00302,Geeta Shah,9335449670,geeta.shah749@outlook.com,32,Female,Mumbai,Freelancer,Self-Employed,746453,0,N,N,N,N,864,15388.8,384.72,Personal Loan,390014,0,60.3,12.2,Single,0,Owned,8.1,0,2,N,24,0,18-04-2026,Verified
CUST00304,Rajesh Bansal,,rajesh.bansal812@gmail.com,27,Male,Bengaluru,Self Employed - Professional,Self-Employed,1458933,2,Y,N,N,Y,639,254005.25,9407.6,Credit Card,304964,2,64.6,2,Single,0,Owned,3.2,0,0,Y,12,0,20-12-2025,Verified
CUST00305,Ishaan Shah,9803692376,ishaan.shah294@yahoo.com,64,Female,Hyderabad,Business Owner,Self-Employed,1458933,1,N,Y,N,N,378,373549,19660.47,Car Loan,,4,62.4,2.8,Married,2,Rented,4.8,0,0,N,48,585401,11-01-2026,Verified
CUST00306,Mahesh Shah,,mahesh.shah831@gmail.com,21,Male,Chennai,Salaried - Healthcare,Salaried,919835,1,Y,N,N,N,368,62455.34,1601.42,Car Loan,603390,0,99.5,2.9,Married,1,Owned,0.3,0,0,N,48,650240,26-07-2026,Pending
CUST00307,Meera Malhotra,,meera.malhotra510@rediffmail.com,55,Female,Coimbatore,Freelancer,Self-Employed,1265170,1,Y,N,N,N,524,,19767.39,Car Loan,306010,0,85.8,5.6,Married,0,Owned,27.4,0,2,N,36,339347,07-11-2025,Verified
CUST00308,Kritika Khanna,9552127953,kritika.khanna249@yahoo.com,35,Male,Chennai,Salaried - Government,Salaried,1458933,2,Y,Y,N,N,408,357925.7,22370.36,Home Loan,,4,7.9,5.6,Married,0,Rented,11.4,286818,1,N,240,8216499,14-02-2026,Verified
CUST00309,Suresh Tiwari,9114183509,suresh.tiwari294@gmail.com,30,Male,Delhi,Self Employed - Business,Self-Employed,2410974,1,Y,N,N,N,765,,28629.76,Car Loan,776713,0,19.9,14.6,Married,4,Owned,2.1,0,0,N,84,967161,01-07-2026,Verified
CUST00310,Geeta Tiwari,9602979426,geeta.tiwari489@outlook.com,62,Female,Nagpur,Self Employed - Business,Self-Employed,529309,2,N,N,Y,Y,379,115189,3490.57,Credit Card,,0,56.4,1.2,Married,2,Owned,16.7,0,0,N,12,0,10-06-2026,Pending
CUST00311,Pooja Verma,9151592119,pooja.verma323@gmail.com,40,Male,Kanpur,Salaried - It/Tech,Salaried,1969905,1,Y,N,N,N,432,830500,46138.91,Car Loan,,4,52.8,7.6,Single,0,Rented,9.2,0,0,N,84,1318746,12-07-2026,Verified
CUST00312,Sanjay Rao,9331549411,sanjay.rao827@yahoo.com,31,Female,Bhopal,Self Employed - Business,Self-Employed,1721955,2,Y,N,N,Y,696,247042.64,4843.97,Credit Card,99902,1,99.5,1.6,Married,2,Owned,8.7,0,2,N,36,0,02-02-2026,Verified
CUST00313,Nikhil Patel,9173188220,,44,Male,Bengaluru,Salaried - Government,Salaried,1051561,0,N,N,N,N,752,68382,3419.11,Credit Card,318180,1,39.5,4.4,Married,2,Rented,10.3,0,1,N,12,0,10-08-2026,Verified
CUST00314,Tanya Nair,9832888487,tanya.nair44@rediffmail.com,62,Male,Ahmedabad,Freelancer,Self-Employed,333315,2,Y,Y,N,N,374,44607.8,1088,Credit Card,202943,1,66,13.5,Married,0,Rented,27.5,0,1,N,24,0,28-09-2025,Verified
CUST00315,Simran Joshi,9328315290,simran.joshi720@hotmail.com,28,Female,Bhopal,Salaried - Private,Salaried,1458933,2,N,Y,Y,N,689,35689,1019.68,Home Loan,5471247,0,25.1,0.5,Single,1,Owned,1.5,355429,0,N,300,7483694,21-05-2026,Verified
CUST00316,Lata Nair,9297652556,lata.nair851@gmail.com,26,Female,Lucknow,Salaried - It/Tech,Salaried,1458933,1,Y,N,N,N,464,573619,14708.19,Car Loan,,0,5.9,11.8,Married,0,Rented,3.2,889776,3,N,84,1790201,02-09-2025,Verified
CUST00317,Neha Khanna,9258362512,neha.khanna512@outlook.com,28,Female,Jaipur,Freelancer,Self-Employed,315421,0,N,N,N,N,892,,122.95,Personal Loan,490586,2,78.6,9.1,Married,0,Owned,4.9,0,0,N,36,0,30-01-2026,Verified
CUST00318,Usha Kumar,9850886071,usha.kumar512@hotmail.com,47,Male,Kanpur,Salaried - Healthcare,Salaried,2086140,3,Y,N,Y,Y,738,467030.19,9936.81,Personal Loan,619128,0,32.1,10,Single,2,Rented,24.4,0,0,N,12,0,10-10-2025,Verified
CUST00319,Swati Khanna,9541608179,swati.khanna107@hotmail.com,43,Female,Bhopal,Freelancer,Self-Employed,436883,1,N,N,Y,N,864,99892.38,4162.18,Home Loan,2543883,0,80.4,7.1,Single,2,Rented,12.1,0,1,N,240,3484870,08-01-2026,Verified
CUST00320,Lata Rathi,9545298475,lata.rathi690@yahoo.com,21,Female,Delhi,Salaried - Private,Salaried,1458933,1,Y,N,N,N,625,82449.62,1717.7,Home Loan,3528626,1,42.2,9.3,Married,0,Company Provided,0.3,0,3,N,180,4413534,04-02-2026,Verified
CUST00321,Saanvi Rao,9206920983,saanvi.rao728@yahoo.com,53,Male,Nagpur,Salaried - It/Tech,Salaried,967117,2,N,Y,Y,N,456,,283.2,Credit Card,319784,0,75.5,2.1,Married,2,Owned,7.4,0,0,N,18,0,07-03-2026,Verified
CUST00322,Mahesh Verma,9395241238,mahesh.verma85@yahoo.com,61,Male,Hyderabad,Salaried - Government,Salaried,2225721,2,N,Y,Y,N,484,,2881.34,Car Loan,,0,51.6,0.5,Married,4,Owned,20.7,0,0,Y,36,799429,31-08-2025,Verified
CUST00323,Mahesh Agarwal,9777760231,mahesh.agarwal622@gmail.com,28,Female,Kanpur,Business Owner,Self-Employed,1458933,1,Y,N,N,N,330,,2294.11,Personal Loan,,4,15.9,3.4,Married,0,Rented,6.6,511181,3,N,60,0,25-07-2026,Verified
CUST00324,Vinod Rathi,9632363028,vinod.rathi447@rediffmail.com,46,Male,Jaipur,Self Employed - Business,Self-Employed,1458933,0,N,N,N,N,897,89622.59,1829.03,Car Loan,,3,95.6,7.4,Single,1,Rented,20.5,0,1,N,72,725464,15-07-2026,Verified
CUST00325,Tanya Patel,,tanya.patel982@rediffmail.com,37,Female,Surat,Freelancer,Self-Employed,1777457,2,Y,Y,N,N,490,381525,23845.33,Personal Loan,738866,0,18.8,4.9,Married,2,Rented,3.7,0,0,N,12,0,11-03-2026,Verified
CUST00326,Dhruv Desai,9333499573,dhruv.desai106@rediffmail.com,38,Male,Indore,Salaried - Education,Salaried,1632879,2,N,Y,Y,N,347,970185,25531.17,Credit Card,,1,62.1,8.9,Married,0,Owned,13.4,0,0,N,18,0,20-03-2026,Verified
CUST00327,Shreya Khanna,9666413507,,62,Male,Bengaluru,Business Owner,Self-Employed,1458933,0,N,N,N,N,654,27983,595.37,Car Loan,,1,42.4,10.5,Married,3,Company Provided,3.9,0,1,N,24,1622891,05-11-2025,Verified
CUST00328,Ananya Bhatia,9838303704,ananya.bhatia742@hotmail.com,35,Male,Bengaluru,Self Employed - Professional,Self-Employed,1458933,1,N,N,Y,N,353,287816,20558.27,Credit Card,,5,12.1,5.1,Single,3,Owned,2.6,495520,0,N,36,0,18-07-2026,Verified
CUST00329,Ayaan Desai,9666494300,ayaan.desai247@rediffmail.com,51,Female,Jaipur,Salaried - Healthcare,Salaried,1458933,3,Y,Y,N,Y,871,1165389.22,43162.56,Personal Loan,778723,0,97.3,1.1,Married,0,Rented,5.9,306496,1,N,36,0,01-02-2026,Verified
CUST00330,Suresh Singh,9641715005,suresh.singh109@yahoo.com,35,Male,Nagpur,Business Owner,Self-Employed,2453624,2,Y,N,Y,N,614,1400765.99,29182.62,Credit Card,,1,15.2,1.8,Married,1,Owned,6.8,0,0,N,12,0,23-02-2026,Verified
CUST00331,Ishaan Chopra,9639222830,ishaan.chopra442@rediffmail.com,42,Female,Bhopal,Salaried - It/Tech,Salaried,1458933,1,Y,N,N,N,601,,9147.81,Car Loan,1410573,1,54.3,1.8,Married,0,Owned,2.7,0,1,N,72,1509604,19-12-2025,Verified
CUST00332,Deepak Tiwari,9534392347,deepak.tiwari402@hotmail.com,27,Male,Jaipur,Business Owner,Self-Employed,1162790,2,Y,Y,N,N,594,,28445.03,Personal Loan,577685,4,64.1,11.1,Single,2,Owned,4.2,399116,0,Y,48,0,02-04-2026,Verified
CUST00333,Kabir Nair,9182653501,kabir.nair175@gmail.com,59,Female,Chandigarh,Salaried - Private,Salaried,2348109,2,N,N,Y,Y,597,1176908.44,26153.52,Personal Loan,841666,0,13.9,4.7,Single,1,Rented,29.7,514870,0,N,36,0,27-01-2026,Verified
CUST00334,Lata Desai,9931641272,,51,Female,Jaipur,Freelancer,Self-Employed,386936,2,Y,N,Y,N,665,,4280.65,Home Loan,4515032,0,13.5,13.8,Married,0,Owned,18.9,0,2,Y,360,5389766,08-08-2026,Verified
CUST00335,Diya Chopra,9732592673,,40,Male,Delhi,Freelancer,Self-Employed,1739797,1,N,Y,N,N,655,,25088.62,Home Loan,,0,69.7,7.9,Married,2,Owned,9.4,371045,0,N,360,8561952,03-05-2026,Verified
CUST00336,Saanvi Shah,,saanvi.shah855@gmail.com,24,Female,Chennai,Salaried - Healthcare,Salaried,1458933,0,N,N,N,N,388,106131,5053.85,Personal Loan,,1,12.7,3.4,Married,1,Rented,2,0,3,N,36,0,27-01-2026,Verified
CUST00337,Kabir Agarwal,9567954159,kabir.agarwal696@outlook.com,58,Male,Pune,Salaried - It/Tech,Salaried,1458933,2,Y,Y,N,N,772,284638,7906.61,Home Loan,,0,47,4.8,Single,2,Rented,13,0,0,N,360,2666740,29-03-2026,Verified
